*** WARNING: This is an experimental installation of pytorch built specifically for MPI / distributed running ***
110: 2018-10-08 13:55:13,543 INFO Initializing
 40: 2018-10-08 13:56:50,418 INFO Finished training
 79: 2018-10-08 13:56:50,422 INFO All done!
 54: 2018-10-08 13:56:50,418 INFO Train samples 128 time 7.42319s rate 17.2433 samples/s
 40: 2018-10-08 13:56:50,418 INFO Train samples 128 time 7.42296s rate 17.2438 samples/s
103: Files already downloaded and verified
103: Files already downloaded and verified
 54: 2018-10-08 13:56:50,418 INFO Valid rate: 100.007 samples/s
 40: 2018-10-08 13:56:50,418 INFO Valid rate: 100.007 samples/s
 54: 2018-10-08 13:56:50,418 INFO All done!
 40: 2018-10-08 13:56:50,419 INFO All done!
127: Files already downloaded and verified
127: Files already downloaded and verified
 80: 2018-10-08 13:56:50,424 INFO   Validation loss: 2.304 acc: 0.101
 80: 2018-10-08 13:56:50,424 INFO Finished training
 80: 2018-10-08 13:56:50,424 INFO Train samples 128 time 7.42295s rate 17.2438 samples/s
 80: 2018-10-08 13:56:50,424 INFO Valid rate: 100.002 samples/s
 80: 2018-10-08 13:56:50,424 INFO All done!
122: Files already downloaded and verified
122: Files already downloaded and verified
 54: Files already downloaded and verified
 54: Files already downloaded and verified
 40: Files already downloaded and verified
 40: Files already downloaded and verified
 79: Files already downloaded and verified
 79: Files already downloaded and verified
225: 2018-10-08 13:56:50,430 INFO   Validation loss: 2.304 acc: 0.101
225: 2018-10-08 13:56:50,430 INFO Finished training
225: 2018-10-08 13:56:50,430 INFO Train samples 128 time 7.42273s rate 17.2443 samples/s
225: 2018-10-08 13:56:50,430 INFO Valid rate: 99.9924 samples/s
225: 2018-10-08 13:56:50,430 INFO All done!
 80: Files already downloaded and verified
 80: Files already downloaded and verified
158: 2018-10-08 13:56:50,442 INFO   Validation loss: 2.304 acc: 0.101
158: 2018-10-08 13:56:50,442 INFO Finished training
158: 2018-10-08 13:56:50,442 INFO Train samples 128 time 7.42312s rate 17.2434 samples/s
158: 2018-10-08 13:56:50,442 INFO Valid rate: 99.9847 samples/s
158: 2018-10-08 13:56:50,442 INFO All done!
225: Files already downloaded and verified
225: Files already downloaded and verified
143: 2018-10-08 13:56:50,445 INFO   Validation loss: 2.304 acc: 0.101
143: 2018-10-08 13:56:50,445 INFO Finished training
143: 2018-10-08 13:56:50,445 INFO Train samples 128 time 7.42303s rate 17.2436 samples/s
  6: 2018-10-08 13:56:50,443 INFO   Validation loss: 2.304 acc: 0.101
143: 2018-10-08 13:56:50,445 INFO Valid rate: 99.9772 samples/s
  6: 2018-10-08 13:56:50,443 INFO Finished training
143: 2018-10-08 13:56:50,445 INFO All done!
  6: 2018-10-08 13:56:50,444 INFO Train samples 128 time 7.42348s rate 17.2426 samples/s
  6: 2018-10-08 13:56:50,444 INFO Valid rate: 99.977 samples/s
  6: 2018-10-08 13:56:50,444 INFO All done!
158: Files already downloaded and verified
158: Files already downloaded and verified
128: 2018-10-08 13:56:50,454 INFO   Validation loss: 2.304 acc: 0.101
128: 2018-10-08 13:56:50,454 INFO Finished training
128: 2018-10-08 13:56:50,454 INFO Train samples 128 time 7.42317s rate 17.2433 samples/s
128: 2018-10-08 13:56:50,454 INFO Valid rate: 99.9706 samples/s
128: 2018-10-08 13:56:50,454 INFO All done!
194: 2018-10-08 13:56:50,453 INFO   Validation loss: 2.304 acc: 0.101
194: 2018-10-08 13:56:50,453 INFO Finished training
194: 2018-10-08 13:56:50,453 INFO Train samples 128 time 7.42317s rate 17.2433 samples/s
194: 2018-10-08 13:56:50,454 INFO Valid rate: 99.9673 samples/s
194: 2018-10-08 13:56:50,454 INFO All done!
153: 2018-10-08 13:56:50,451 INFO   Validation loss: 2.304 acc: 0.101
153: 2018-10-08 13:56:50,452 INFO Finished training
153: 2018-10-08 13:56:50,452 INFO Train samples 128 time 7.42328s rate 17.243 samples/s
153: 2018-10-08 13:56:50,452 INFO Valid rate: 99.9662 samples/s
153: 2018-10-08 13:56:50,452 INFO All done!
143: Files already downloaded and verified
143: Files already downloaded and verified
  6: Files already downloaded and verified
  6: Files already downloaded and verified
150: 2018-10-08 13:56:50,461 INFO   Validation loss: 2.304 acc: 0.101
150: 2018-10-08 13:56:50,461 INFO Finished training
150: 2018-10-08 13:56:50,461 INFO Train samples 128 time 7.42311s rate 17.2434 samples/s
150: 2018-10-08 13:56:50,461 INFO Valid rate: 99.9592 samples/s
150: 2018-10-08 13:56:50,461 INFO All done!
128: Files already downloaded and verified
128: Files already downloaded and verified
194: Files already downloaded and verified
194: Files already downloaded and verified
153: Files already downloaded and verified
153: Files already downloaded and verified
142: 2018-10-08 13:56:50,470 INFO   Validation loss: 2.304 acc: 0.101
142: 2018-10-08 13:56:50,470 INFO Finished training
142: 2018-10-08 13:56:50,471 INFO Train samples 128 time 7.42545s rate 17.238 samples/s
 50: 2018-10-08 13:56:50,464 INFO   Validation loss: 2.304 acc: 0.101
142: 2018-10-08 13:56:50,471 INFO Valid rate: 99.9535 samples/s
 50: 2018-10-08 13:56:50,465 INFO Finished training
142: 2018-10-08 13:56:50,471 INFO All done!
 50: 2018-10-08 13:56:50,465 INFO Train samples 128 time 7.4236s rate 17.2423 samples/s
 50: 2018-10-08 13:56:50,465 INFO Valid rate: 99.9501 samples/s
 50: 2018-10-08 13:56:50,465 INFO All done!
150: Files already downloaded and verified
150: Files already downloaded and verified
206: 2018-10-08 13:56:50,476 INFO   Validation loss: 2.304 acc: 0.101
206: 2018-10-08 13:56:50,476 INFO Finished training
206: 2018-10-08 13:56:50,476 INFO Train samples 128 time 7.42301s rate 17.2437 samples/s
206: 2018-10-08 13:56:50,476 INFO Valid rate: 99.945 samples/s
206: 2018-10-08 13:56:50,476 INFO All done!
166: 2018-10-08 13:56:50,473 INFO   Validation loss: 2.304 acc: 0.101
166: 2018-10-08 13:56:50,473 INFO Finished training
166: 2018-10-08 13:56:50,474 INFO Train samples 128 time 7.4234s rate 17.2428 samples/s
166: 2018-10-08 13:56:50,474 INFO Valid rate: 99.9436 samples/s
188: 2018-10-08 13:56:50,480 INFO   Validation loss: 2.304 acc: 0.101
166: 2018-10-08 13:56:50,474 INFO All done!
188: 2018-10-08 13:56:50,480 INFO Finished training
188: 2018-10-08 13:56:50,480 INFO Train samples 128 time 7.42416s rate 17.241 samples/s
188: 2018-10-08 13:56:50,481 INFO Valid rate: 99.9435 samples/s
188: 2018-10-08 13:56:50,481 INFO All done!
 67: 2018-10-08 13:56:50,476 INFO   Validation loss: 2.304 acc: 0.101
 67: 2018-10-08 13:56:50,476 INFO Finished training
 67: 2018-10-08 13:56:50,476 INFO Train samples 128 time 7.42277s rate 17.2442 samples/s
 67: 2018-10-08 13:56:50,477 INFO Valid rate: 99.9405 samples/s
 67: 2018-10-08 13:56:50,477 INFO All done!
142: Files already downloaded and verified
142: Files already downloaded and verified
 50: Files already downloaded and verified
 50: Files already downloaded and verified
112: 2018-10-08 13:56:50,479 INFO   Validation loss: 2.304 acc: 0.101
112: 2018-10-08 13:56:50,479 INFO Finished training
112: 2018-10-08 13:56:50,479 INFO Train samples 128 time 7.42337s rate 17.2428 samples/s
112: 2018-10-08 13:56:50,479 INFO Valid rate: 99.9356 samples/s
112: 2018-10-08 13:56:50,479 INFO All done!
235: 2018-10-08 13:56:50,481 INFO   Validation loss: 2.304 acc: 0.101
235: 2018-10-08 13:56:50,482 INFO Finished training
235: 2018-10-08 13:56:50,482 INFO Train samples 128 time 7.42357s rate 17.2424 samples/s
235: 2018-10-08 13:56:50,482 INFO Valid rate: 99.9354 samples/s
235: 2018-10-08 13:56:50,482 INFO All done!
233: 2018-10-08 13:56:50,480 INFO   Validation loss: 2.304 acc: 0.101
233: 2018-10-08 13:56:50,480 INFO Finished training
233: 2018-10-08 13:56:50,480 INFO Train samples 128 time 7.42352s rate 17.2425 samples/s
233: 2018-10-08 13:56:50,480 INFO Valid rate: 99.9333 samples/s
233: 2018-10-08 13:56:50,480 INFO All done!
206: Files already downloaded and verified
206: Files already downloaded and verified
135: 2018-10-08 13:56:50,484 INFO   Validation loss: 2.304 acc: 0.101
166: Files already downloaded and verified
166: Files already downloaded and verified
135: 2018-10-08 13:56:50,484 INFO Finished training
135: 2018-10-08 13:56:50,485 INFO Train samples 128 time 7.42321s rate 17.2432 samples/s
135: 2018-10-08 13:56:50,485 INFO Valid rate: 99.9301 samples/s
135: 2018-10-08 13:56:50,485 INFO All done!
188: Files already downloaded and verified
188: Files already downloaded and verified
 67: Files already downloaded and verified
 67: Files already downloaded and verified
120: 2018-10-08 13:56:50,495 INFO   Validation loss: 2.304 acc: 0.101
120: 2018-10-08 13:56:50,496 INFO Finished training
120: 2018-10-08 13:56:50,496 INFO Train samples 128 time 7.42361s rate 17.2423 samples/s
120: 2018-10-08 13:56:50,496 INFO Valid rate: 99.9235 samples/s
120: 2018-10-08 13:56:50,496 INFO All done!
112: Files already downloaded and verified
112: Files already downloaded and verified
235: Files already downloaded and verified
235: Files already downloaded and verified
 72: 2018-10-08 13:56:50,489 INFO   Validation loss: 2.304 acc: 0.101
 72: 2018-10-08 13:56:50,489 INFO Finished training
 72: 2018-10-08 13:56:50,489 INFO Train samples 128 time 7.42287s rate 17.244 samples/s
 72: 2018-10-08 13:56:50,490 INFO Valid rate: 99.9203 samples/s
 72: 2018-10-08 13:56:50,490 INFO All done!
233: Files already downloaded and verified
233: Files already downloaded and verified
135: Files already downloaded and verified
135: Files already downloaded and verified
155: 2018-10-08 13:56:50,499 INFO   Validation loss: 2.304 acc: 0.101
155: 2018-10-08 13:56:50,499 INFO Finished training
155: 2018-10-08 13:56:50,500 INFO Train samples 128 time 7.42356s rate 17.2424 samples/s
155: 2018-10-08 13:56:50,500 INFO Valid rate: 99.9163 samples/s
155: 2018-10-08 13:56:50,500 INFO All done!
120: Files already downloaded and verified
120: Files already downloaded and verified
 72: Files already downloaded and verified
 72: Files already downloaded and verified
 19: 2018-10-08 13:56:50,502 INFO   Validation loss: 2.304 acc: 0.101
 19: 2018-10-08 13:56:50,502 INFO Finished training
155: Files already downloaded and verified
155: Files already downloaded and verified
 19: 2018-10-08 13:56:50,503 INFO Train samples 128 time 7.42338s rate 17.2428 samples/s
 19: 2018-10-08 13:56:50,503 INFO Valid rate: 99.9022 samples/s
 19: 2018-10-08 13:56:50,503 INFO All done!
130: 2018-10-08 13:56:50,512 INFO   Validation loss: 2.304 acc: 0.101
130: 2018-10-08 13:56:50,512 INFO Finished training
130: 2018-10-08 13:56:50,512 INFO Train samples 128 time 7.4234s rate 17.2428 samples/s
130: 2018-10-08 13:56:50,513 INFO Valid rate: 99.8995 samples/s
130: 2018-10-08 13:56:50,513 INFO All done!
 19: Files already downloaded and verified
 19: Files already downloaded and verified
161: 2018-10-08 13:56:50,528 INFO   Validation loss: 2.304 acc: 0.101
161: 2018-10-08 13:56:50,528 INFO Finished training
161: 2018-10-08 13:56:50,528 INFO Train samples 128 time 7.42254s rate 17.2448 samples/s
161: 2018-10-08 13:56:50,528 INFO Valid rate: 99.8873 samples/s
161: 2018-10-08 13:56:50,528 INFO All done!
121: 2018-10-08 13:56:50,521 INFO   Validation loss: 2.304 acc: 0.101
121: 2018-10-08 13:56:50,521 INFO Finished training
121: 2018-10-08 13:56:50,521 INFO Train samples 128 time 7.42286s rate 17.244 samples/s
130: Files already downloaded and verified
130: Files already downloaded and verified
121: 2018-10-08 13:56:50,521 INFO Valid rate: 99.8853 samples/s
121: 2018-10-08 13:56:50,521 INFO All done!
 55: 2018-10-08 13:56:50,523 INFO   Validation loss: 2.304 acc: 0.101
 55: 2018-10-08 13:56:50,523 INFO Finished training
 55: 2018-10-08 13:56:50,523 INFO Train samples 128 time 7.42341s rate 17.2427 samples/s
 55: 2018-10-08 13:56:50,523 INFO Valid rate: 99.8777 samples/s
 55: 2018-10-08 13:56:50,523 INFO All done!
161: Files already downloaded and verified
161: Files already downloaded and verified
121: Files already downloaded and verified
121: Files already downloaded and verified
 55: Files already downloaded and verified
 55: Files already downloaded and verified
154: 2018-10-08 13:56:50,543 INFO   Validation loss: 2.304 acc: 0.101
230: 2018-10-08 13:56:50,540 INFO   Validation loss: 2.304 acc: 0.101
154: 2018-10-08 13:56:50,544 INFO Finished training
230: 2018-10-08 13:56:50,540 INFO Finished training
154: 2018-10-08 13:56:50,544 INFO Train samples 128 time 7.42283s rate 17.2441 samples/s
154: 2018-10-08 13:56:50,544 INFO Valid rate: 99.8594 samples/s
230: 2018-10-08 13:56:50,540 INFO Train samples 128 time 7.42285s rate 17.2441 samples/s
154: 2018-10-08 13:56:50,544 INFO All done!
230: 2018-10-08 13:56:50,540 INFO Valid rate: 99.8653 samples/s
230: 2018-10-08 13:56:50,540 INFO All done!
241: 2018-10-08 13:56:50,547 INFO   Validation loss: 2.304 acc: 0.101
241: 2018-10-08 13:56:50,547 INFO Finished training
241: 2018-10-08 13:56:50,547 INFO Train samples 128 time 7.42316s rate 17.2433 samples/s
 22: 2018-10-08 13:56:50,540 INFO   Validation loss: 2.304 acc: 0.101
241: 2018-10-08 13:56:50,548 INFO Valid rate: 99.8578 samples/s
 22: 2018-10-08 13:56:50,540 INFO Finished training
241: 2018-10-08 13:56:50,548 INFO All done!
 22: 2018-10-08 13:56:50,540 INFO Train samples 128 time 7.42329s rate 17.243 samples/s
 22: 2018-10-08 13:56:50,540 INFO Valid rate: 99.8572 samples/s
 22: 2018-10-08 13:56:50,540 INFO All done!
236: 2018-10-08 13:56:50,552 INFO   Validation loss: 2.304 acc: 0.101
236: 2018-10-08 13:56:50,552 INFO Finished training
236: 2018-10-08 13:56:50,553 INFO Train samples 128 time 7.42282s rate 17.2441 samples/s
236: 2018-10-08 13:56:50,553 INFO Valid rate: 99.8495 samples/s
236: 2018-10-08 13:56:50,553 INFO All done!
230: Files already downloaded and verified
230: Files already downloaded and verified
154: Files already downloaded and verified
154: Files already downloaded and verified
241: Files already downloaded and verified
241: Files already downloaded and verified
 22: Files already downloaded and verified
 22: Files already downloaded and verified
159: 2018-10-08 13:56:50,564 INFO   Validation loss: 2.304 acc: 0.101
159: 2018-10-08 13:56:50,564 INFO Finished training
159: 2018-10-08 13:56:50,564 INFO Train samples 128 time 7.42309s rate 17.2435 samples/s
159: 2018-10-08 13:56:50,565 INFO Valid rate: 99.8414 samples/s
159: 2018-10-08 13:56:50,565 INFO All done!
109: 2018-10-08 13:56:50,555 INFO   Validation loss: 2.304 acc: 0.101
109: 2018-10-08 13:56:50,556 INFO Finished training
109: 2018-10-08 13:56:50,556 INFO Train samples 128 time 7.42312s rate 17.2434 samples/s
109: 2018-10-08 13:56:50,556 INFO Valid rate: 99.839 samples/s
109: 2018-10-08 13:56:50,556 INFO All done!
236: Files already downloaded and verified
236: Files already downloaded and verified
 94: 2018-10-08 13:56:50,561 INFO   Validation loss: 2.304 acc: 0.101
 94: 2018-10-08 13:56:50,561 INFO Finished training
 94: 2018-10-08 13:56:50,561 INFO Train samples 128 time 7.42355s rate 17.2424 samples/s
 94: 2018-10-08 13:56:50,561 INFO Valid rate: 99.8353 samples/s
 94: 2018-10-08 13:56:50,561 INFO All done!
106: 2018-10-08 13:56:50,561 INFO   Validation loss: 2.304 acc: 0.101
106: 2018-10-08 13:56:50,561 INFO Finished training
106: 2018-10-08 13:56:50,562 INFO Train samples 128 time 7.4235s rate 17.2425 samples/s
106: 2018-10-08 13:56:50,562 INFO Valid rate: 99.833 samples/s
106: 2018-10-08 13:56:50,562 INFO All done!
195: 2018-10-08 13:56:50,566 INFO   Validation loss: 2.304 acc: 0.101
195: 2018-10-08 13:56:50,566 INFO Finished training
195: 2018-10-08 13:56:50,566 INFO Train samples 128 time 7.42405s rate 17.2413 samples/s
195: 2018-10-08 13:56:50,566 INFO Valid rate: 99.831 samples/s
195: 2018-10-08 13:56:50,566 INFO All done!
159: Files already downloaded and verified
159: Files already downloaded and verified
109: Files already downloaded and verified
109: Files already downloaded and verified
 10: 2018-10-08 13:56:50,568 INFO   Validation loss: 2.304 acc: 0.101
 10: 2018-10-08 13:56:50,568 INFO Finished training
 10: 2018-10-08 13:56:50,568 INFO Train samples 128 time 7.42321s rate 17.2432 samples/s
 10: 2018-10-08 13:56:50,568 INFO Valid rate: 99.8231 samples/s
 10: 2018-10-08 13:56:50,569 INFO All done!
 94: Files already downloaded and verified
 94: Files already downloaded and verified
106: Files already downloaded and verified
106: Files already downloaded and verified
195: Files already downloaded and verified
195: Files already downloaded and verified
138: 2018-10-08 13:56:50,591 INFO   Validation loss: 2.304 acc: 0.101
138: 2018-10-08 13:56:50,591 INFO Finished training
 10: Files already downloaded and verified
 10: Files already downloaded and verified
138: 2018-10-08 13:56:50,592 INFO Train samples 128 time 7.42282s rate 17.2441 samples/s
138: 2018-10-08 13:56:50,592 INFO Valid rate: 99.8094 samples/s
138: 2018-10-08 13:56:50,592 INFO All done!
247: 2018-10-08 13:56:50,585 INFO   Validation loss: 2.304 acc: 0.101
247: 2018-10-08 13:56:50,585 INFO Finished training
247: 2018-10-08 13:56:50,586 INFO Train samples 128 time 7.42353s rate 17.2425 samples/s
247: 2018-10-08 13:56:50,586 INFO Valid rate: 99.8079 samples/s
247: 2018-10-08 13:56:50,586 INFO All done!
218: 2018-10-08 13:56:50,589 INFO   Validation loss: 2.304 acc: 0.101
218: 2018-10-08 13:56:50,589 INFO Finished training
218: 2018-10-08 13:56:50,589 INFO Train samples 128 time 7.42306s rate 17.2436 samples/s
218: 2018-10-08 13:56:50,589 INFO Valid rate: 99.799 samples/s
218: 2018-10-08 13:56:50,589 INFO All done!
138: Files already downloaded and verified
138: Files already downloaded and verified
247: Files already downloaded and verified
247: Files already downloaded and verified
214: 2018-10-08 13:56:50,595 INFO   Validation loss: 2.304 acc: 0.101
214: 2018-10-08 13:56:50,595 INFO Finished training
214: 2018-10-08 13:56:50,595 INFO Train samples 128 time 7.42237s rate 17.2452 samples/s
214: 2018-10-08 13:56:50,595 INFO Valid rate: 99.7929 samples/s
214: 2018-10-08 13:56:50,596 INFO All done!
237: 2018-10-08 13:56:50,598 INFO   Validation loss: 2.304 acc: 0.101
237: 2018-10-08 13:56:50,599 INFO Finished training
237: 2018-10-08 13:56:50,599 INFO Train samples 128 time 7.42326s rate 17.2431 samples/s
237: 2018-10-08 13:56:50,599 INFO Valid rate: 99.7912 samples/s
237: 2018-10-08 13:56:50,599 INFO All done!
209: 2018-10-08 13:56:50,598 INFO   Validation loss: 2.304 acc: 0.101
209: 2018-10-08 13:56:50,598 INFO Finished training
209: 2018-10-08 13:56:50,598 INFO Train samples 128 time 7.42427s rate 17.2408 samples/s
209: 2018-10-08 13:56:50,599 INFO Valid rate: 99.7913 samples/s
209: 2018-10-08 13:56:50,599 INFO All done!
218: Files already downloaded and verified
218: Files already downloaded and verified
  2: 2018-10-08 13:56:50,603 INFO   Validation loss: 2.304 acc: 0.101
  2: 2018-10-08 13:56:50,603 INFO Finished training
  2: 2018-10-08 13:56:50,603 INFO Train samples 128 time 7.42323s rate 17.2432 samples/s
  2: 2018-10-08 13:56:50,603 INFO Valid rate: 99.7826 samples/s
  2: 2018-10-08 13:56:50,603 INFO All done!
214: Files already downloaded and verified
214: Files already downloaded and verified
237: Files already downloaded and verified
237: Files already downloaded and verified
209: Files already downloaded and verified
209: Files already downloaded and verified
  2: Files already downloaded and verified
  2: Files already downloaded and verified
 28: 2018-10-08 13:56:50,613 INFO   Validation loss: 2.304 acc: 0.101
 28: 2018-10-08 13:56:50,613 INFO Finished training
 28: 2018-10-08 13:56:50,614 INFO Train samples 128 time 7.42326s rate 17.2431 samples/s
 28: 2018-10-08 13:56:50,614 INFO Valid rate: 99.7676 samples/s
 28: 2018-10-08 13:56:50,614 INFO All done!
 68: 2018-10-08 13:56:50,623 INFO   Validation loss: 2.304 acc: 0.101
 68: 2018-10-08 13:56:50,623 INFO Finished training
 68: 2018-10-08 13:56:50,623 INFO Train samples 128 time 7.42336s rate 17.2429 samples/s
 68: 2018-10-08 13:56:50,623 INFO Valid rate: 99.7584 samples/s
 68: 2018-10-08 13:56:50,624 INFO All done!
 28: Files already downloaded and verified
 28: Files already downloaded and verified
157: 2018-10-08 13:56:50,628 INFO   Validation loss: 2.304 acc: 0.101
157: 2018-10-08 13:56:50,629 INFO Finished training
157: 2018-10-08 13:56:50,629 INFO Train samples 128 time 7.42378s rate 17.2419 samples/s
157: 2018-10-08 13:56:50,629 INFO Valid rate: 99.7518 samples/s
157: 2018-10-08 13:56:50,629 INFO All done!
134: 2018-10-08 13:56:50,634 INFO   Validation loss: 2.304 acc: 0.101
134: 2018-10-08 13:56:50,635 INFO Finished training
134: 2018-10-08 13:56:50,635 INFO Train samples 128 time 7.42361s rate 17.2423 samples/s
134: 2018-10-08 13:56:50,635 INFO Valid rate: 99.7491 samples/s
134: 2018-10-08 13:56:50,635 INFO All done!
 88: 2018-10-08 13:56:50,635 INFO   Validation loss: 2.304 acc: 0.101
 88: 2018-10-08 13:56:50,635 INFO Finished training
 88: 2018-10-08 13:56:50,636 INFO Train samples 128 time 7.42345s rate 17.2427 samples/s
 88: 2018-10-08 13:56:50,636 INFO Valid rate: 99.7464 samples/s
 88: 2018-10-08 13:56:50,636 INFO All done!
 68: Files already downloaded and verified
 68: Files already downloaded and verified
157: Files already downloaded and verified
157: Files already downloaded and verified
134: Files already downloaded and verified
134: Files already downloaded and verified
 88: Files already downloaded and verified
 88: Files already downloaded and verified
 63: 2018-10-08 13:56:50,654 INFO   Validation loss: 2.304 acc: 0.101
 63: 2018-10-08 13:56:50,655 INFO Finished training
 63: 2018-10-08 13:56:50,655 INFO Train samples 128 time 7.42421s rate 17.2409 samples/s
 63: 2018-10-08 13:56:50,655 INFO Valid rate: 99.7206 samples/s
 63: 2018-10-08 13:56:50,655 INFO All done!
 34: 2018-10-08 13:56:50,659 INFO   Validation loss: 2.304 acc: 0.101
 34: 2018-10-08 13:56:50,660 INFO Finished training
 34: 2018-10-08 13:56:50,660 INFO Train samples 128 time 7.42351s rate 17.2425 samples/s
 34: 2018-10-08 13:56:50,660 INFO Valid rate: 99.7127 samples/s
 34: 2018-10-08 13:56:50,660 INFO All done!
 63: Files already downloaded and verified
 63: Files already downloaded and verified
 34: Files already downloaded and verified
 34: Files already downloaded and verified
163: 2018-10-08 13:56:50,677 INFO   Validation loss: 2.304 acc: 0.101
163: 2018-10-08 13:56:50,677 INFO Finished training
 35: 2018-10-08 13:56:50,676 INFO   Validation loss: 2.304 acc: 0.101
163: 2018-10-08 13:56:50,677 INFO Train samples 128 time 7.42325s rate 17.2431 samples/s
 35: 2018-10-08 13:56:50,676 INFO Finished training
163: 2018-10-08 13:56:50,677 INFO Valid rate: 99.6927 samples/s
 35: 2018-10-08 13:56:50,676 INFO Train samples 128 time 7.42369s rate 17.2421 samples/s
163: 2018-10-08 13:56:50,678 INFO All done!
 35: 2018-10-08 13:56:50,676 INFO Valid rate: 99.6927 samples/s
 35: 2018-10-08 13:56:50,676 INFO All done!
131: 2018-10-08 13:56:50,683 INFO   Validation loss: 2.304 acc: 0.101
131: 2018-10-08 13:56:50,684 INFO Finished training
131: 2018-10-08 13:56:50,684 INFO Train samples 128 time 7.42259s rate 17.2446 samples/s
131: 2018-10-08 13:56:50,684 INFO Valid rate: 99.689 samples/s
131: 2018-10-08 13:56:50,684 INFO All done!
160: 2018-10-08 13:56:50,692 INFO   Validation loss: 2.304 acc: 0.101
163: Files already downloaded and verified
163: Files already downloaded and verified
160: 2018-10-08 13:56:50,692 INFO Finished training
 35: Files already downloaded and verified
 35: Files already downloaded and verified
160: 2018-10-08 13:56:50,692 INFO Train samples 128 time 7.42352s rate 17.2425 samples/s
160: 2018-10-08 13:56:50,692 INFO Valid rate: 99.6797 samples/s
160: 2018-10-08 13:56:50,693 INFO All done!
131: Files already downloaded and verified
131: Files already downloaded and verified
179: 2018-10-08 13:56:50,698 INFO   Validation loss: 2.304 acc: 0.101
179: 2018-10-08 13:56:50,698 INFO Finished training
179: 2018-10-08 13:56:50,699 INFO Train samples 128 time 7.42293s rate 17.2439 samples/s
179: 2018-10-08 13:56:50,699 INFO Valid rate: 99.6732 samples/s
179: 2018-10-08 13:56:50,699 INFO All done!
 91: 2018-10-08 13:56:50,698 INFO   Validation loss: 2.304 acc: 0.101
 91: 2018-10-08 13:56:50,699 INFO Finished training
 91: 2018-10-08 13:56:50,699 INFO Train samples 128 time 7.42365s rate 17.2422 samples/s
 91: 2018-10-08 13:56:50,699 INFO Valid rate: 99.6717 samples/s
 91: 2018-10-08 13:56:50,699 INFO All done!
224: 2018-10-08 13:56:50,699 INFO   Validation loss: 2.304 acc: 0.101
224: 2018-10-08 13:56:50,699 INFO Finished training
224: 2018-10-08 13:56:50,700 INFO Train samples 128 time 7.42319s rate 17.2433 samples/s
224: 2018-10-08 13:56:50,700 INFO Valid rate: 99.6702 samples/s
224: 2018-10-08 13:56:50,700 INFO All done!
160: Files already downloaded and verified
160: Files already downloaded and verified
 62: 2018-10-08 13:56:50,698 INFO   Validation loss: 2.304 acc: 0.101
 62: 2018-10-08 13:56:50,699 INFO Finished training
 62: 2018-10-08 13:56:50,699 INFO Train samples 128 time 7.42362s rate 17.2423 samples/s
 62: 2018-10-08 13:56:50,699 INFO Valid rate: 99.6636 samples/s
 62: 2018-10-08 13:56:50,699 INFO All done!
199: 2018-10-08 13:56:50,707 INFO   Validation loss: 2.304 acc: 0.101
179: Files already downloaded and verified
179: Files already downloaded and verified
199: 2018-10-08 13:56:50,707 INFO Finished training
199: 2018-10-08 13:56:50,707 INFO Train samples 128 time 7.42298s rate 17.2437 samples/s
199: 2018-10-08 13:56:50,708 INFO Valid rate: 99.6599 samples/s
199: 2018-10-08 13:56:50,708 INFO All done!
 91: Files already downloaded and verified
 91: Files already downloaded and verified
224: Files already downloaded and verified
224: Files already downloaded and verified
 62: Files already downloaded and verified
 62: Files already downloaded and verified
199: Files already downloaded and verified
199: Files already downloaded and verified
189: 2018-10-08 13:56:50,727 INFO   Validation loss: 2.304 acc: 0.101
189: 2018-10-08 13:56:50,727 INFO Finished training
189: 2018-10-08 13:56:50,728 INFO Train samples 128 time 7.42329s rate 17.243 samples/s
189: 2018-10-08 13:56:50,728 INFO Valid rate: 99.6388 samples/s
189: 2018-10-08 13:56:50,728 INFO All done!
  4: 2018-10-08 13:56:50,730 INFO   Validation loss: 2.304 acc: 0.101
  4: 2018-10-08 13:56:50,730 INFO Finished training
  4: 2018-10-08 13:56:50,730 INFO Train samples 128 time 7.42296s rate 17.2438 samples/s
  4: 2018-10-08 13:56:50,730 INFO Valid rate: 99.6289 samples/s
  4: 2018-10-08 13:56:50,731 INFO All done!
189: Files already downloaded and verified
189: Files already downloaded and verified
  4: Files already downloaded and verified
  4: Files already downloaded and verified
190: 2018-10-08 13:56:50,757 INFO   Validation loss: 2.304 acc: 0.101
190: 2018-10-08 13:56:50,757 INFO Finished training
190: 2018-10-08 13:56:50,757 INFO Train samples 128 time 7.42325s rate 17.2431 samples/s
190: 2018-10-08 13:56:50,757 INFO Valid rate: 99.6021 samples/s
190: 2018-10-08 13:56:50,758 INFO All done!
114: 2018-10-08 13:56:50,758 INFO   Validation loss: 2.305 acc: 0.101
114: 2018-10-08 13:56:50,759 INFO Finished training
114: 2018-10-08 13:56:50,759 INFO Train samples 128 time 7.4231s rate 17.2435 samples/s
114: 2018-10-08 13:56:50,759 INFO Valid rate: 99.5937 samples/s
114: 2018-10-08 13:56:50,759 INFO All done!
190: Files already downloaded and verified
190: Files already downloaded and verified
 41: 2018-10-08 13:56:50,768 INFO   Validation loss: 2.304 acc: 0.101
 41: 2018-10-08 13:56:50,768 INFO Finished training
 41: 2018-10-08 13:56:50,768 INFO Train samples 128 time 7.42317s rate 17.2433 samples/s
